timestamp;value
2022-09-29 09:06:12;2.6
2022-09-29 11:06:11;2.83
2022-09-29 13:06:09;3.1
2022-09-29 15:06:11;2.99
2022-09-29 17:06:10;2.83
2022-09-29 19:06:10;3.1
2022-09-29 21:06:10;2.72
2022-09-29 23:06:10;3.1
2022-09-30 01:06:10;2.47
2022-09-30 03:06:14;1.67
2022-09-30 05:06:14;1.68
2022-09-30 07:06:13;2.01
2022-09-30 09:06:12;2.54
2022-09-30 11:06:10;2.68
2022-09-30 13:06:10;2.83
2022-09-30 15:06:10;2.84
2022-09-30 17:06:10;2.98
2022-09-30 19:06:10;3.05
2022-09-30 21:06:09;3.0
2022-09-30 23:06:09;2.91
2022-10-01 01:06:09;2.66
2022-10-01 03:06:12;2.02
2022-10-01 05:06:12;1.95
2022-10-01 07:06:12;1.6
2022-10-01 09:06:12;2.52
2022-10-01 11:06:11;2.96
2022-10-01 13:06:10;2.92
2022-10-01 15:06:09;2.83
2022-10-01 17:06:09;2.89
2022-10-01 19:06:09;2.74
2022-10-01 21:06:09;2.93
2022-10-01 23:06:09;2.96
2022-10-02 01:06:09;2.81
2022-10-02 03:06:12;1.76
2022-10-02 05:06:12;1.87
2022-10-02 07:06:11;1.74
2022-10-02 09:06:11;2.14
2022-10-02 11:06:11;2.7
2022-10-02 13:06:10;2.76
2022-10-02 15:06:10;2.77
2022-10-02 17:06:10;2.79
2022-10-02 19:06:10;2.95
2022-10-02 21:06:09;2.9
2022-10-02 23:06:09;3.11
2022-10-03 01:06:09;2.85
2022-10-03 03:06:12;1.86
2022-10-03 05:06:13;1.72
2022-10-03 07:06:12;1.99
2022-10-03 09:06:12;2.58
2022-10-03 11:06:12;2.52
2022-10-03 13:06:11;2.86
2022-10-03 15:06:10;2.64
2022-10-03 17:06:10;2.61
2022-10-03 19:06:10;2.79
2022-10-03 21:06:10;2.86
2022-10-03 23:06:09;2.93
2022-10-04 01:06:10;2.61
2022-10-04 03:06:14;1.61
2022-10-04 05:06:13;1.78
2022-10-04 07:06:13;2.29
2022-10-04 09:06:12;2.78
2022-10-04 11:06:12;2.75
2022-10-04 13:06:10;2.84
2022-10-04 15:06:10;2.87
2022-10-04 17:06:10;2.7
2022-10-04 19:06:10;2.9
2022-10-04 21:06:10;2.8
2022-10-04 23:06:09;2.49
2022-10-05 01:06:10;2.63
2022-10-05 03:06:13;1.74
2022-10-05 05:06:13;1.61
2022-10-05 07:06:12;2.02
2022-10-05 09:06:12;2.47
2022-10-05 11:06:10;2.61
2022-10-05 13:06:10;2.95
2022-10-05 15:06:10;3.07
2022-10-05 17:06:10;2.95
2022-10-05 19:06:09;2.8
2022-10-05 21:06:08;3.01
2022-10-05 23:06:09;2.9
2022-10-06 01:06:09;2.38
2022-10-06 03:06:13;1.76
2022-10-06 05:06:13;1.6
2022-10-06 07:06:13;1.96
2022-10-06 09:06:12;2.66
2022-10-06 11:06:11;2.78
2022-10-06 13:06:10;2.68
2022-10-06 15:06:10;2.5
2022-10-06 17:06:10;2.82
2022-10-06 19:06:11;2.87
2022-10-06 21:06:10;2.98
2022-10-06 23:06:11;2.63
2022-10-07 01:06:11;2.5
2022-10-07 03:06:13;1.83
2022-10-07 05:06:13;1.56
2022-10-07 07:06:13;1.98
2022-10-07 09:06:12;2.76
2022-10-07 11:06:10;2.46
2022-10-07 13:06:10;2.61
2022-10-07 15:06:09;2.79
2022-10-07 17:06:10;2.77
2022-10-07 19:06:10;3.23
2022-10-07 21:06:10;2.96
2022-10-07 23:06:10;3.03
2022-10-08 01:06:10;2.77
2022-10-08 03:06:14;2.2
2022-10-08 05:06:13;1.67
2022-10-08 07:06:13;1.92
2022-10-08 09:06:11;2.8
2022-10-08 11:06:11;2.95
2022-10-08 13:06:10;2.96
2022-10-08 15:06:09;2.96
2022-10-08 17:06:09;2.63
2022-10-08 19:06:10;2.78
2022-10-08 21:06:10;2.97
2022-10-08 23:06:10;2.86
2022-10-09 01:06:10;2.79
2022-10-09 03:06:13;2.3
2022-10-09 05:06:13;1.75
2022-10-09 07:06:13;1.62
2022-10-09 09:06:12;2.81
2022-10-09 11:06:10;2.58
2022-10-09 13:06:09;2.99
2022-10-09 15:06:09;2.84
2022-10-09 17:06:10;2.77
2022-10-09 19:06:09;3.01
2022-10-09 21:06:10;2.87
2022-10-09 23:06:10;2.74
2022-10-10 01:06:09;2.52
2022-10-10 03:06:13;1.74
2022-10-10 05:06:13;1.66
2022-10-10 07:06:12;1.84
2022-10-10 09:06:12;2.58
2022-10-10 11:06:11;2.81
2022-10-10 13:06:10;2.91
2022-10-10 15:06:10;2.96
2022-10-10 17:06:10;2.69
2022-10-10 19:06:09;2.68
2022-10-10 21:06:09;2.9
2022-10-10 23:06:09;2.99
2022-10-11 01:06:09;2.69
2022-10-11 03:06:13;2.4
2022-10-11 05:06:12;1.67
2022-10-11 07:06:12;1.91
2022-10-11 09:06:12;2.69
2022-10-11 11:06:11;2.8
2022-10-11 13:06:10;2.95
2022-10-11 15:06:10;2.84
2022-10-11 17:06:10;2.81
2022-10-11 19:06:10;3.0
2022-10-11 21:06:10;3.01
2022-10-11 23:06:09;2.84
2022-10-12 01:06:09;2.63
2022-10-12 03:06:13;1.48
2022-10-12 05:06:12;1.65
2022-10-12 07:06:13;1.91
2022-10-12 09:06:12;2.53
2022-10-12 11:06:11;2.71
2022-10-12 13:06:09;2.55
2022-10-12 15:06:09;2.77
2022-10-12 17:06:10;2.83
2022-10-12 19:06:10;2.98
2022-10-12 21:06:10;3.03
2022-10-12 23:06:09;3.03
2022-10-13 01:06:10;2.56
2022-10-13 03:06:12;2.52
2022-10-13 05:06:12;1.58
2022-10-13 07:06:12;2.23
2022-10-13 09:06:12;3.14
2022-10-13 11:06:11;2.46
2022-10-13 13:06:11;2.84
2022-10-13 15:06:10;2.72
2022-10-13 17:06:11;2.88
2022-10-13 19:06:10;2.68
