timestamp;value
2022-07-31 13:06:08;2.04
2022-07-31 15:06:08;2.16
2022-07-31 17:06:07;2.16
2022-07-31 19:06:07;2.36
2022-07-31 21:06:07;2.53
2022-07-31 23:06:07;2.53
2022-08-01 01:06:08;1.9
2022-08-01 03:06:11;1.58
2022-08-01 05:06:11;1.57
2022-08-01 07:06:10;1.67
2022-08-01 09:06:10;2.0
2022-08-01 11:06:08;1.97
2022-08-01 13:06:09;2.03
2022-08-01 15:06:08;1.94
2022-08-01 17:06:08;2.19
2022-08-01 19:06:07;2.23
2022-08-01 21:06:08;2.15
2022-08-01 23:06:07;2.56
2022-08-02 01:06:07;1.83
2022-08-02 03:06:11;1.72
2022-08-02 05:06:11;1.66
2022-08-02 07:06:10;1.69
2022-08-02 09:06:09;1.87
2022-08-02 11:06:09;2.13
2022-08-02 13:06:07;2.1
2022-08-02 15:06:08;2.11
2022-08-02 17:06:08;2.17
2022-08-02 19:06:07;2.21
2022-08-02 21:06:07;2.39
2022-08-02 23:06:07;2.3
2022-08-03 01:06:07;1.95
2022-08-03 03:06:10;1.77
2022-08-03 05:06:11;1.57
2022-08-03 07:06:10;1.68
2022-08-03 09:06:09;2.01
2022-08-03 11:06:08;2.08
2022-08-03 13:06:08;2.18
2022-08-03 15:06:08;2.26
2022-08-03 17:06:07;2.29
2022-08-03 19:06:07;2.16
2022-08-03 21:06:07;2.4
2022-08-03 23:06:07;2.46
2022-08-04 01:06:07;1.94
2022-08-04 03:06:10;1.69
2022-08-04 05:06:11;1.48
2022-08-04 07:06:10;1.67
2022-08-04 09:06:09;1.94
2022-08-04 11:06:09;1.97
2022-08-04 13:06:09;2.07
2022-08-04 15:06:08;2.07
2022-08-04 17:06:08;2.13
2022-08-04 19:06:08;2.44
2022-08-04 21:06:07;2.37
2022-08-04 23:06:07;2.67
2022-08-05 01:06:08;1.99
2022-08-05 03:06:12;1.65
2022-08-05 05:06:11;1.6
2022-08-05 07:06:11;1.59
2022-08-05 09:06:11;1.84
2022-08-05 11:06:10;1.98
2022-08-05 13:06:09;2.07
2022-08-05 15:06:09;2.11
2022-08-05 17:06:09;2.4
2022-08-05 19:06:08;2.29
2022-08-05 21:06:08;2.36
2022-08-05 23:06:08;2.58
2022-08-06 01:06:08;2.19
2022-08-06 03:06:12;1.94
2022-08-06 05:06:10;1.81
2022-08-06 07:06:11;1.74
2022-08-06 09:06:10;1.98
2022-08-06 11:06:09;2.14
2022-08-06 13:06:08;2.12
2022-08-06 15:06:07;2.33
2022-08-06 17:06:08;2.12
2022-08-06 19:06:08;2.04
2022-08-06 21:06:08;2.45
2022-08-06 23:06:07;2.42
2022-08-07 01:06:06;2.12
2022-08-07 03:06:11;1.8
2022-08-07 05:06:11;1.56
2022-08-07 07:06:10;1.81
2022-08-07 09:06:09;1.96
2022-08-07 11:06:12;2.12
2022-08-07 13:06:08;1.98
2022-08-07 15:06:08;2.22
2022-08-07 17:06:07;2.51
2022-08-07 19:06:07;2.02
2022-08-07 21:06:08;2.6
2022-08-07 23:06:07;2.56
2022-08-08 01:06:07;2.35
2022-08-08 03:06:12;1.63
2022-08-08 05:06:11;1.65
2022-08-08 07:06:10;1.91
2022-08-08 09:06:09;1.82
2022-08-08 11:06:09;2.16
2022-08-08 13:06:08;2.04
2022-08-08 15:06:07;2.12
2022-08-08 17:06:07;2.32
2022-08-08 19:06:08;2.21
2022-08-08 21:06:07;2.29
2022-08-08 23:06:08;2.58
2022-08-09 01:06:07;2.26
2022-08-09 03:06:11;1.71
2022-08-09 05:06:11;1.69
2022-08-09 07:06:11;1.61
2022-08-09 09:06:09;1.96
2022-08-09 11:06:08;2.05
2022-08-09 13:06:08;2.07
2022-08-09 15:06:07;2.15
2022-08-09 17:06:07;2.09
2022-08-09 19:06:07;2.13
2022-08-09 21:06:07;2.38
2022-08-09 23:06:07;2.25
2022-08-10 01:06:07;2.05
2022-08-10 03:06:11;1.65
2022-08-10 05:06:11;1.67
2022-08-10 07:06:11;1.67
2022-08-10 09:06:10;1.77
2022-08-10 11:06:09;2.03
2022-08-10 13:06:08;2.12
2022-08-10 15:06:08;2.03
2022-08-10 17:06:08;2.25
2022-08-10 19:06:08;2.49
2022-08-10 21:06:08;2.3
2022-08-10 23:06:08;2.36
2022-08-11 01:06:08;2.28
2022-08-11 03:06:07;1.78
2022-08-11 05:06:07;1.59
2022-08-11 07:06:07;1.67
2022-08-11 09:06:06;2.04
2022-08-11 11:06:05;2.07
2022-08-11 13:06:05;2.08
2022-08-11 15:06:04;2.12
2022-08-11 17:06:03;2.21
2022-08-11 19:06:03;2.22
2022-08-11 21:06:04;2.29
2022-08-11 23:06:03;2.34
2022-08-12 01:06:04;2.21
2022-08-12 03:06:11;1.92
2022-08-12 05:06:11;1.74
2022-08-12 07:06:11;1.68
2022-08-12 09:06:10;1.77
2022-08-12 11:06:09;2.08
2022-08-12 13:06:08;2.22
2022-08-12 15:06:08;2.32
2022-08-12 17:06:07;2.36
2022-08-12 19:06:07;2.2
2022-08-12 21:06:07;2.13
2022-08-12 23:06:08;2.33
2022-08-13 01:06:07;2.23
2022-08-13 03:06:11;2.38
2022-08-13 05:06:11;1.79
2022-08-13 07:06:10;1.67
2022-08-13 09:06:10;2.09
2022-08-13 11:06:09;2.11
2022-08-13 13:06:08;2.21
2022-08-13 15:06:08;2.09
2022-08-13 17:06:07;2.4
2022-08-13 19:06:07;2.13
2022-08-13 21:06:07;2.25
2022-08-13 23:06:07;2.43
2022-08-14 01:06:07;2.34
2022-08-14 03:06:11;1.91
2022-08-14 05:06:10;1.56
2022-08-14 07:06:10;1.64
2022-08-14 09:06:09;1.79
2022-08-14 11:06:09;2.73
2022-08-14 13:06:08;2.13
2022-08-14 15:06:08;2.06
2022-08-14 17:06:09;2.47
2022-08-14 19:06:08;2.32
2022-08-14 21:06:08;2.46
2022-08-14 23:06:08;2.33
2022-08-15 01:06:07;2.06
2022-08-15 03:06:07;1.65
2022-08-15 05:06:07;1.48
2022-08-15 07:06:06;1.5
2022-08-15 09:06:06;1.88
2022-08-15 11:06:05;2.28
2022-08-15 13:06:05;2.13
2022-08-15 15:06:04;2.21
2022-08-15 17:06:03;2.17
2022-08-15 19:06:03;2.32
2022-08-15 21:06:03;2.19
2022-08-15 23:06:03;2.32
2022-08-16 01:06:03;2.38
2022-08-16 03:06:11;1.98
2022-08-16 05:06:11;1.7
2022-08-16 07:06:11;1.69
2022-08-16 09:06:10;2.06
2022-08-16 11:06:10;2.53
2022-08-16 13:06:08;2.6
2022-08-16 15:06:08;2.41
2022-08-16 17:06:08;2.37
2022-08-16 19:06:08;2.49
2022-08-16 21:06:08;2.57
2022-08-16 23:06:07;2.68
2022-08-17 01:06:07;2.27
2022-08-17 03:06:11;1.7
2022-08-17 05:06:11;1.61
2022-08-17 07:06:11;2.07
2022-08-17 09:06:10;2.23
2022-08-17 11:06:10;2.55
2022-08-17 13:06:09;2.55
2022-08-17 15:06:08;2.47
2022-08-17 17:06:08;2.44
2022-08-17 19:06:08;2.53
2022-08-17 21:06:08;2.55
2022-08-17 23:06:08;2.46
2022-08-18 01:06:07;2.15
2022-08-18 03:06:11;1.84
2022-08-18 05:06:11;1.58
2022-08-18 07:06:11;1.76
2022-08-18 09:06:10;2.36
2022-08-18 11:06:09;2.65
2022-08-18 13:06:08;2.55
2022-08-18 15:06:08;2.31
2022-08-18 17:06:08;2.55
2022-08-18 19:06:07;2.3
2022-08-18 21:06:07;2.45
2022-08-18 23:06:07;2.65
2022-08-19 01:06:06;2.26
2022-08-19 03:06:11;2.02
2022-08-19 05:06:11;1.6
2022-08-19 07:06:10;1.84
2022-08-19 09:06:10;2.06
2022-08-19 11:06:09;2.17
2022-08-19 13:06:10;2.41
2022-08-19 15:06:09;2.48
2022-08-19 17:06:08;2.34
2022-08-19 19:06:08;2.65
2022-08-19 21:06:08;2.38
2022-08-19 23:06:08;2.45
2022-08-20 01:06:08;2.27
2022-08-20 03:06:12;1.82
2022-08-20 05:06:12;1.59
2022-08-20 07:06:11;1.73
2022-08-20 09:06:10;2.0
2022-08-20 11:06:10;2.36
2022-08-20 13:06:08;2.37
2022-08-20 15:06:08;2.46
2022-08-20 17:06:08;2.36
2022-08-20 19:06:08;2.35
2022-08-20 21:06:08;2.5
2022-08-20 23:06:08;2.62
2022-08-21 01:06:08;2.24
2022-08-21 03:06:12;1.8
2022-08-21 05:06:11;1.64
2022-08-21 07:06:11;1.57
2022-08-21 09:06:10;2.18
2022-08-21 11:06:09;2.24
2022-08-21 13:06:09;2.51
2022-08-21 15:06:09;2.48
2022-08-21 17:06:08;2.27
2022-08-21 19:06:08;2.51
2022-08-21 21:06:08;2.66
2022-08-21 23:06:08;2.67
2022-08-22 01:06:07;2.38
2022-08-22 03:06:11;1.87
2022-08-22 05:06:11;1.57
2022-08-22 07:06:11;1.87
2022-08-22 09:06:10;2.17
2022-08-22 11:06:09;2.16
2022-08-22 13:06:09;2.08
2022-08-22 15:06:08;2.75
2022-08-22 17:06:08;2.38
2022-08-22 19:06:07;2.38
2022-08-22 21:06:08;2.52
2022-08-22 23:06:07;2.64
2022-08-23 01:06:07;2.24
2022-08-23 03:06:10;1.82
2022-08-23 05:06:11;1.61
2022-08-23 07:06:10;1.86
2022-08-23 09:06:10;2.27
2022-08-23 11:06:09;1.04
2022-08-23 13:06:08;1.37
2022-08-23 15:06:08;1.22
2022-08-23 17:06:07;1.2
2022-08-23 19:06:08;1.68
2022-08-23 21:06:08;2.72
2022-08-23 23:06:08;2.71
2022-08-24 01:06:08;2.49
2022-08-24 03:06:11;1.92
2022-08-24 05:06:10;2.03
2022-08-24 07:06:10;1.95
2022-08-24 09:06:10;0.57
2022-08-24 11:06:09;0.3
2022-08-24 13:06:08;0.32
2022-08-24 15:06:08;0.18
2022-08-24 17:06:08;1.67
2022-08-24 19:06:07;2.4
2022-08-24 21:06:07;2.61
2022-08-24 23:06:08;2.75
2022-08-25 01:06:07;2.29
2022-08-25 03:06:11;1.92
2022-08-25 05:06:11;1.83
2022-08-25 07:06:11;2.0
2022-08-25 09:06:09;2.27
2022-08-25 11:06:09;2.59
2022-08-25 13:06:08;2.41
2022-08-25 15:06:08;2.5
2022-08-25 17:06:08;2.5
2022-08-25 19:06:07;2.68
2022-08-25 21:06:07;2.76
2022-08-25 23:06:07;2.74
2022-08-26 01:06:07;2.41
2022-08-26 03:06:07;2.23
2022-08-26 05:06:06;1.94
2022-08-26 07:06:06;1.77
2022-08-26 09:06:05;2.56
2022-08-26 11:06:05;2.51
2022-08-26 13:06:04;2.74
2022-08-26 15:06:04;2.77
2022-08-26 17:06:04;2.64
2022-08-26 19:06:03;2.44
2022-08-26 21:06:03;2.62
2022-08-26 23:06:03;2.63
2022-08-27 01:06:03;2.3
2022-08-27 03:06:11;1.81
2022-08-27 05:06:11;1.69
2022-08-27 07:06:11;1.58
2022-08-27 09:06:10;2.0
2022-08-27 11:06:09;2.44
2022-08-27 13:06:08;2.2
2022-08-27 15:06:08;2.4
2022-08-27 17:06:07;2.41
2022-08-27 19:06:08;2.44
2022-08-27 21:06:08;2.74
2022-08-27 23:06:07;2.68
2022-08-28 01:06:07;2.27
2022-08-28 03:06:11;2.07
2022-08-28 05:06:11;1.67
2022-08-28 07:06:11;1.68
2022-08-28 09:06:09;1.97
2022-08-28 11:06:09;2.4
2022-08-28 13:06:09;2.31
2022-08-28 15:06:07;2.59
2022-08-28 17:06:08;2.61
2022-08-28 19:06:07;2.63
2022-08-28 21:06:08;2.82
2022-08-28 23:06:07;2.83
2022-08-29 01:06:07;2.21
2022-08-29 03:06:12;1.95
2022-08-29 05:06:11;1.75
2022-08-29 07:06:11;1.78
2022-08-29 09:06:10;2.02
2022-08-29 11:06:10;2.35
2022-08-29 13:06:08;2.43
2022-08-29 15:06:08;2.41
2022-08-29 17:06:08;2.46
2022-08-29 19:06:08;2.48
2022-08-29 21:06:07;2.79
2022-08-29 23:06:07;2.63
2022-08-30 01:06:07;2.31
2022-08-30 03:06:11;1.81
2022-08-30 05:06:11;1.71
2022-08-30 07:06:10;1.85
2022-08-30 09:06:10;2.08
2022-08-30 11:06:09;2.34
2022-08-30 13:06:09;2.53
2022-08-30 15:06:08;2.73
2022-08-30 17:06:07;2.76
2022-08-30 19:06:08;2.82
2022-08-30 21:06:08;2.76
2022-08-30 23:06:08;2.88
2022-08-31 01:06:07;2.41
2022-08-31 03:06:11;1.94
2022-08-31 05:06:10;1.79
2022-08-31 07:06:10;2.01
2022-08-31 09:06:10;2.19
2022-08-31 11:06:09;2.56
2022-08-31 13:06:08;2.31
2022-08-31 15:06:08;2.57
2022-08-31 17:06:08;2.51
2022-08-31 19:06:07;2.69
2022-08-31 21:06:07;2.76
2022-08-31 23:06:07;2.84
2022-09-01 01:06:07;2.08
2022-09-01 03:06:11;1.71
2022-09-01 05:06:12;1.65
2022-09-01 07:06:12;1.98
2022-09-01 09:06:10;2.08
2022-09-01 11:06:09;2.4
2022-09-01 13:06:09;2.6
2022-09-01 15:06:09;2.62
2022-09-01 17:06:08;2.54
2022-09-01 19:06:08;2.58
2022-09-01 21:06:08;2.65
2022-09-01 23:06:08;2.9
2022-09-02 01:06:08;2.38
2022-09-02 03:06:11;1.95
2022-09-02 05:06:11;1.67
2022-09-02 07:06:10;1.84
2022-09-02 09:06:10;2.42
2022-09-02 11:06:10;2.48
2022-09-02 13:06:09;2.45
2022-09-02 15:06:09;2.65
2022-09-02 17:06:07;2.46
2022-09-02 19:06:08;2.67
2022-09-02 21:06:07;2.79
2022-09-02 23:06:08;2.8
2022-09-03 01:06:07;2.54
2022-09-03 03:06:11;1.93
2022-09-03 05:06:11;1.63
2022-09-03 07:06:10;1.69
2022-09-03 09:06:09;2.0
2022-09-03 11:06:09;2.36
2022-09-03 13:06:08;2.4
2022-09-03 15:06:08;2.55
2022-09-03 17:06:07;2.7
2022-09-03 19:06:08;2.46
2022-09-03 21:06:08;2.6
2022-09-03 23:06:08;2.72
2022-09-04 01:06:07;2.51
2022-09-04 03:06:11;1.88
2022-09-04 05:06:10;1.56
2022-09-04 07:06:11;1.71
2022-09-04 09:06:10;2.21
2022-09-04 11:06:10;2.46
2022-09-04 13:06:09;2.56
2022-09-04 15:06:08;2.44
2022-09-04 17:06:07;2.63
2022-09-04 19:06:07;2.76
2022-09-04 21:06:08;2.86
2022-09-04 23:06:07;2.81
2022-09-05 01:06:07;2.42
2022-09-05 03:06:12;1.81
2022-09-05 05:06:11;1.71
2022-09-05 07:06:11;2.02
2022-09-05 09:06:09;2.11
2022-09-05 11:06:08;2.29
2022-09-05 13:06:08;2.45
2022-09-05 15:06:07;2.3
2022-09-05 17:06:07;2.68
2022-09-05 19:06:08;2.71
2022-09-05 21:06:08;2.61
2022-09-05 23:06:08;2.89
2022-09-06 01:06:08;2.22
2022-09-06 03:06:12;1.72
2022-09-06 05:06:11;1.66
2022-09-06 07:06:11;1.84
2022-09-06 09:06:09;2.32
2022-09-06 11:06:09;2.19
2022-09-06 13:06:09;2.77
2022-09-06 15:06:08;2.36
2022-09-06 17:06:08;2.63
2022-09-06 19:06:08;2.51
2022-09-06 21:06:08;2.87
2022-09-06 23:06:07;2.8
2022-09-07 01:06:07;2.14
2022-09-07 03:06:11;1.87
2022-09-07 05:06:11;1.66
2022-09-07 07:06:11;1.93
2022-09-07 09:06:10;2.45
2022-09-07 11:06:09;2.43
2022-09-07 13:06:09;2.49
2022-09-07 15:06:08;2.64
2022-09-07 17:06:08;2.43
2022-09-07 19:06:08;2.54
2022-09-07 21:06:08;2.96
2022-09-07 23:06:07;2.59
2022-09-08 01:06:08;2.12
2022-09-08 03:06:11;1.58
2022-09-08 05:06:11;1.48
2022-09-08 07:06:11;1.93
2022-09-08 09:06:10;2.33
2022-09-08 11:06:09;2.3
2022-09-08 13:06:08;2.5
2022-09-08 15:06:08;2.44
2022-09-08 17:06:08;2.46
2022-09-08 19:06:08;2.48
2022-09-08 21:06:08;2.8
2022-09-08 23:06:08;2.79
2022-09-09 01:06:08;2.03
2022-09-09 03:06:12;1.66
2022-09-09 05:06:11;1.64
2022-09-09 07:06:11;2.01
2022-09-09 09:06:10;2.26
2022-09-09 11:06:10;2.44
2022-09-09 13:06:10;2.6
2022-09-09 15:06:08;2.43
2022-09-09 17:06:09;2.6
2022-09-09 19:06:09;2.61
2022-09-09 21:06:08;2.79
2022-09-09 23:06:08;2.81
2022-09-10 01:06:08;2.15
2022-09-10 03:06:11;1.77
2022-09-10 05:06:10;1.58
2022-09-10 07:06:11;1.7
2022-09-10 09:06:10;2.03
2022-09-10 11:06:10;2.4
2022-09-10 13:06:09;2.81
2022-09-10 15:06:09;2.47
2022-09-10 17:06:08;2.55
2022-09-10 19:06:08;2.52
2022-09-10 21:06:08;2.62
2022-09-10 23:06:08;2.66
2022-09-11 01:06:08;2.23
2022-09-11 03:06:12;1.7
2022-09-11 05:06:11;1.52
2022-09-11 07:06:11;1.49
2022-09-11 09:06:10;1.98
2022-09-11 11:06:09;2.3
2022-09-11 13:06:09;2.31
2022-09-11 15:06:09;2.57
2022-09-11 17:06:08;2.59
2022-09-11 19:06:08;3.02
2022-09-11 21:06:07;2.93
2022-09-11 23:06:07;2.69
2022-09-12 01:06:08;2.61
2022-09-12 03:06:12;1.7
2022-09-12 05:06:12;1.61
2022-09-12 07:06:12;1.84
2022-09-12 09:06:11;2.26
2022-09-12 11:06:10;2.31
2022-09-12 13:06:12;2.36
2022-09-12 15:06:09;2.33
2022-09-12 17:06:08;2.54
2022-09-12 19:06:08;2.66
2022-09-12 21:06:08;2.88
2022-09-12 23:06:08;2.68
2022-09-13 01:06:08;2.02
2022-09-13 03:06:10;1.74
2022-09-13 05:06:10;1.57
2022-09-13 07:06:10;1.96
2022-09-13 09:06:09;2.33
2022-09-13 11:06:10;2.38
2022-09-13 13:06:09;2.67
2022-09-13 15:06:08;2.4
2022-09-13 17:06:08;2.48
2022-09-13 19:06:07;2.59
2022-09-13 21:06:08;2.69
2022-09-13 23:06:07;2.79
2022-09-14 01:06:07;1.86
2022-09-14 03:06:10;1.89
2022-09-14 05:06:10;1.54
2022-09-14 07:06:10;1.83
2022-09-14 09:06:09;2.27
2022-09-14 11:06:09;2.62
2022-09-14 13:06:08;2.43
2022-09-14 15:06:08;2.48
2022-09-14 17:06:07;2.41
2022-09-14 19:06:08;2.42
2022-09-14 21:06:07;3.03
2022-09-14 23:06:07;2.76
2022-09-15 01:06:07;1.7
2022-09-15 03:06:11;1.58
2022-09-15 05:06:11;1.48
2022-09-15 07:06:10;1.9
2022-09-15 09:06:10;2.16
2022-09-15 11:06:09;2.39
2022-09-15 13:06:09;2.23
2022-09-15 15:06:08;2.36
2022-09-15 17:06:08;2.44
2022-09-15 19:06:08;2.47
2022-09-15 21:06:07;2.95
2022-09-15 23:06:08;2.52
2022-09-16 01:06:07;1.96
2022-09-16 03:06:11;1.62
2022-09-16 05:06:11;1.92
2022-09-16 07:06:10;2.03
2022-09-16 09:06:10;2.28
2022-09-16 11:06:10;2.28
2022-09-16 13:06:09;2.54
2022-09-16 15:06:08;2.43
2022-09-16 17:06:08;2.75
2022-09-16 19:06:08;2.8
2022-09-16 21:06:09;3.01
2022-09-16 23:06:07;2.5
2022-09-17 01:06:08;2.45
2022-09-17 03:06:12;1.71
2022-09-17 05:06:12;1.68
2022-09-17 07:06:12;1.76
2022-09-17 09:06:11;2.29
2022-09-17 11:06:11;2.61
2022-09-17 13:06:10;2.59
2022-09-17 15:06:10;2.57
2022-09-17 17:06:09;2.54
2022-09-17 19:06:09;2.62
2022-09-17 21:06:09;2.81
2022-09-17 23:06:09;2.98
2022-09-18 01:06:10;2.16
2022-09-18 03:06:13;1.99
2022-09-18 05:06:12;1.86
2022-09-18 07:06:12;1.9
2022-09-18 09:06:11;2.25
2022-09-18 11:06:10;2.8
2022-09-18 13:06:09;2.69
2022-09-18 15:06:08;2.77
2022-09-18 17:06:09;2.59
2022-09-18 19:06:08;2.74
2022-09-18 21:06:08;3.17
2022-09-18 23:06:09;2.94
2022-09-19 01:06:09;2.18
2022-09-19 03:06:11;1.75
2022-09-19 05:06:11;1.68
2022-09-19 07:06:11;2.04
2022-09-19 09:06:10;2.63
2022-09-19 11:06:09;2.32
2022-09-19 13:06:09;2.63
2022-09-19 15:06:09;2.41
2022-09-19 17:06:08;2.64
2022-09-19 19:06:08;2.92
2022-09-19 21:06:08;2.96
2022-09-19 23:06:09;2.46
2022-09-20 01:06:08;1.93
2022-09-20 03:06:12;1.61
2022-09-20 05:06:12;1.64
2022-09-20 07:06:12;1.98
2022-09-20 09:06:11;2.28
2022-09-20 11:06:11;2.21
2022-09-20 13:06:10;2.41
2022-09-20 15:06:09;2.39
2022-09-20 17:06:09;2.38
2022-09-20 19:06:09;2.48
2022-09-20 21:06:09;2.89
2022-09-20 23:06:09;2.57
2022-09-21 01:06:08;1.99
2022-09-21 03:06:12;1.68
2022-09-21 05:06:11;1.66
2022-09-21 07:06:11;1.95
2022-09-21 09:06:10;2.39
2022-09-21 11:06:09;2.31
2022-09-21 13:06:09;2.62
2022-09-21 15:06:08;2.46
2022-09-21 17:06:08;2.53
2022-09-21 19:06:09;2.89
2022-09-21 21:06:08;2.66
2022-09-21 23:06:08;2.49
2022-09-22 01:06:08;2.06
2022-09-22 03:06:13;1.62
2022-09-22 05:06:12;1.64
2022-09-22 07:06:12;1.86
2022-09-22 09:06:11;2.22
2022-09-22 11:06:10;2.28
2022-09-22 13:06:10;2.55
2022-09-22 15:06:09;2.33
2022-09-22 17:06:09;2.27
2022-09-22 19:06:09;2.7
2022-09-22 21:06:09;2.66
2022-09-22 23:06:09;2.55
2022-09-23 01:06:08;1.93
2022-09-23 03:06:12;1.78
2022-09-23 05:06:12;1.6
2022-09-23 07:06:11;1.92
2022-09-23 09:06:11;2.14
2022-09-23 11:06:10;2.11
2022-09-23 13:06:09;2.43
2022-09-23 15:06:09;2.45
2022-09-23 17:06:08;2.57
2022-09-23 19:06:08;2.67
2022-09-23 21:06:09;2.78
2022-09-23 23:06:08;2.7
2022-09-24 01:06:08;2.25
2022-09-24 03:06:12;1.84
2022-09-24 05:06:11;1.51
2022-09-24 07:06:11;1.73
2022-09-24 09:06:10;1.98
2022-09-24 11:06:10;2.39
2022-09-24 13:06:09;2.23
2022-09-24 15:06:08;2.51
2022-09-24 17:06:09;2.67
2022-09-24 19:06:08;2.89
2022-09-24 21:06:08;2.44
2022-09-24 23:06:08;2.8
2022-09-25 01:06:07;2.25
2022-09-25 03:06:12;1.9
2022-09-25 05:06:11;1.64
2022-09-25 07:06:11;1.77
2022-09-25 09:06:10;2.09
2022-09-25 11:06:10;2.59
2022-09-25 13:06:08;2.83
2022-09-25 15:06:09;3.05
2022-09-25 17:06:08;2.7
2022-09-25 19:06:08;2.86
2022-09-25 21:06:08;2.98
2022-09-25 23:06:08;2.75
2022-09-26 01:06:08;2.07
2022-09-26 03:06:11;1.64
2022-09-26 05:06:11;1.65
2022-09-26 07:06:11;1.81
2022-09-26 09:06:11;2.4
2022-09-26 11:06:09;2.21
2022-09-26 13:06:09;2.58
2022-09-26 15:06:09;2.3
2022-09-26 17:06:09;2.54
2022-09-26 19:06:08;2.53
2022-09-26 21:06:09;2.7
2022-09-26 23:06:08;2.74
2022-09-27 01:06:08;1.95
2022-09-27 03:06:12;1.63
2022-09-27 05:06:12;1.53
2022-09-27 07:06:12;2.0
2022-09-27 09:06:11;2.22
2022-09-27 11:06:10;2.3
2022-09-27 13:06:11;2.49
2022-09-27 15:06:09;2.59
2022-09-27 17:06:09;2.36
2022-09-27 19:06:09;2.64
2022-09-27 21:06:09;2.85
2022-09-27 23:06:08;2.59
2022-09-28 01:06:08;1.83
2022-09-28 03:06:11;1.66
2022-09-28 05:06:11;1.75
2022-09-28 07:06:11;1.74
2022-09-28 09:06:11;2.22
2022-09-28 11:06:10;2.33
2022-09-28 13:06:09;2.49
2022-09-28 15:06:09;2.51
2022-09-28 17:06:08;2.48
2022-09-28 19:06:08;2.61
2022-09-28 21:06:09;2.71
2022-09-28 23:06:08;2.56
2022-09-29 01:06:07;2.15
2022-09-29 03:06:12;1.79
2022-09-29 05:06:11;1.7
2022-09-29 07:06:10;1.92
2022-09-29 09:06:11;2.18
2022-09-29 11:06:10;2.38
2022-09-29 13:06:09;2.28
2022-09-29 15:06:09;2.45
2022-09-29 17:06:09;2.46
2022-09-29 19:06:08;2.64
2022-09-29 21:06:08;2.59
2022-09-29 23:06:08;2.57
2022-09-30 01:06:08;2.18
2022-09-30 03:06:11;1.55
2022-09-30 05:06:12;1.55
2022-09-30 07:06:11;1.69
2022-09-30 09:06:11;2.25
2022-09-30 11:06:10;2.24
2022-09-30 13:06:09;2.23
2022-09-30 15:06:09;2.39
2022-09-30 17:06:08;2.4
2022-09-30 19:06:09;2.67
2022-09-30 21:06:08;2.71
2022-09-30 23:06:09;2.67
2022-10-01 01:06:08;2.08
2022-10-01 03:06:11;1.58
2022-10-01 05:06:11;1.57
2022-10-01 07:06:10;1.75
2022-10-01 09:06:11;2.11
